id,url,title,body_text,source_domain,pub_date,label,label_confidence,label_source
d6dda7c9fe3a3f9e6cdabecd1cf652ece7107c93,https://civilnet.am/hy/news/1005716,Իսրայելը և ԱՄՆ-ն ընդլայնում են ռազմական գործողությունները Խամենեիի սպանությունից հետո․ օր 3-րդ (թարմացվում է),"02 մարտի, 11:07
Իսրայելը և ԱՄՆ-ն ընդլայնում են ռազմական գործողությունները Խամենեիի սպանությունից հետո․ օր 3-րդ (թարմացվում է)
Civilnet
21:38
ԱՄՆ նախագահ Դոնալդ Թրամփը Սպիտակ տանը հայտարարել է, որ Միացյալ Նահանգներն արդեն «զգալիորեն առաջ է» անցել սահմանված ժամանակացույցից։
Նա նշել է, որ ի սկզբանե կանխատեսել էին 4-5 շաբաթ, սակայն իրենք «ունակ են շարունակել շատ ավելի երկար»։
«Իրանի ռազմական ղեկավարությանը ոչնչացնելը տևեց մոտ մեկ ժամ, այնպես որ մենք գրաֆիկից առաջ ենք ընկել, ընդ որում՝ զգալիորեն»,- ասել է նա։
ԱՄՆ նախագահն ընդգծել է, որ Իրանում իրականացվող գործողության նպատակները հստակ են՝ Իրանի հրթիռային կարողությունների ոչնչացումը, ռազմածովային ուժերի ջախջախումը և կանխումն այն բանի, որ նրանք երբևէ միջուկային զենք ունենան:
17:42
Իսրայելի պաշտպանության բանակը (ԻՊԲ) հաստատել է Բեյրութում «Հեզբոլլահ» շարժման հետախուզության շտաբի պետի ոչնչացումը:
Այս մասին ԻՊԲ-ն հաղորդագրություն է տարածել իր Telegram ալիքում:
«ԻՊԲ-ն հիմա հաստատում է, որ գիշերը (կիրակի) Բեյրութում ճշգրիտ հարվածի հետևանքով ոչնչացվել է ահաբեկիչ Հուսեյն Մաքլեդը, որը զբաղեցնում էր «Հեզբոլլահ»-ի հետախուզության շտաբի պետի պաշտոնը», - ասվում է հաղորդագրության մեջ։
15:15
Իրանի Հեղափոխական պահապանների կորպուսը (ԻՀՊԿ) հայտարարել է, որ իրենց հրթիռային հարձակումների թիրախում են եղել Իսրայելի վարչապետ Բենիամին Նեթանյահուի գրասենյակը և Իսրայելի ռազմաօդային ուժերի հրամանատարի շտաբ-բնակարանը։
«Թիրախային թիրախում են հայտնվել Սիոնիստական ​​ռեժիմի հանցագործ վարչապետի գրասենյակը և ռեժիմի ռազմաօդային ուժերի հրամանատարի շտաբ-բնակարանը», - ասվում է Պահապանների կորպուսի հայտարարության մեջ, որը տարածել է Fars լրատվական գործակալությունը։
Նշվում է, որ հարձակման ժամանակ օգտագործվել են «Խեյբար» հրթիռներ։
Իսրայելը հայտարարում է, որ հարվածների հետևանքով վիրավորներ չկան։
14:40
Գերմանիայի արտաքին գործերի նախարար Յոհան Վադեֆուլը հայտարարել է, որ Բեռլինը չի միանա Իսրայելին և Միացյալ Նահանգներին՝ Իրանի դեմ գործողություններին։
14:36
Կատարի արտաքին գործերի նախարարության խոսնակ Մաջեդ ալ-Անսարին CNN-ին հայտնել է, որ Կատարը կանխել է իրանական հարձակումները, որոնք ուղղված էին քաղաքացիական ենթակառուցվածքների, այդ թվում՝ միջազգային օդանավակայանի դեմ։
Ալ-Անսարին ասել է, որ նման հարձակումները չեն կարող անպատասխան մնալ։
Նա հավելել է, որ Կատարն այս պահին չի համագործակցում Իրանի հետ։
12:55
Իսրայելի պաշտպանության նախարար Իսրայել Կացը հայտարարել է, որ «Հեզբոլլահի» գլխավոր քարտուղար Նայիմ Քասեմն այժմ համարվում է «ոչնչացման թիրախ»։
Այս հայտարարությունը հնչել է այն բանից հետո, երբ իսրայելական կործանիչները ռմբակոծել են Լիբանանը՝ սպանելով առնվազն 31 մարդու, ինչին նախորդել էր «Հեզբոլլահի» հրթիռային և անօդաչու սարքերով հարձակումը Իսրայելի հյուսիսում գտնվող Հայֆայի մոտակա ռազմաբազայի վրա։
Խմբավորումը հայտնել է, որ այդ հարվածը պատասխան էր Իրանի գերագույն առաջնորդ Ալի Խամենեիի սպանությանը։
Նայիմ Քասեմը փոխարինել էր «Հեզբոլլահի» նախկին ղեկավար Հասան Նասրալլահին, ով սպանվել էր Իսրայելի կողմից սեպտեմբերի 27-ին։
11:50
Միացյալ Թագավորության վարչապետ Քիր Սթարմերը հայտարարել է, որ Լոնդոնը որոշում է կայացրել բավարարել Միացյալ Նահանգների խնդրանքը՝ թույլատրելով բրիտանական ռազմաբազաների օգտագործումն Իրանի դեմ «հատուկ և սահմանափակ պաշտպանական նպատակներով»։ Ըստ վարչապետի՝ այս քայլն անհրաժեշտ է իրանական հրթիռները հենց աղբյուրում՝ պահեստարաններում կամ արձակման կայաններում ոչնչացնելու համար, քանի որ դա սպառնալիքը կանգնեցնելու միակ միջոցն է։
Կառավարության ղեկավարը հստակեցրել է, որ Միացյալ Թագավորությունը չի միանում այս հարվածներին և չի ներգրավվի հարձակողական գործողությունների մեջ՝ հավելելով, որ Լոնդոնը դեռևս հակված է բանակցային կարգավորմանը, որի դեպքում Իրանը կհրաժարվի միջուկային զենք ստեղծելու նկրտումներից։ Սթարմերը շեշտել է, որ որոշումը հիմնված է միջազգային իրավունքի և դաշնակիցների հավաքական ինքնապաշտպանության սկզբունքի վրա։
11:25
Թեհրանը չի պատրաստվում բանակցություններ վարել Վաշինգտոնի հետ։ Այս մասին X-ի իր միկրոբլոգում գրել է Իրանի ազգային անվտանգության գերագույն խորհրդի քարտուղար Ալի Լարիջանին։
«Մենք բանակցություններ չենք վարի Միացյալ Նահանգների հետ»,- գրել է Լարիջանին։
Իսրայելը մարտի 2-ин նոր օդային հարվածներ է հասցրել Թեհրանին և ընդլայնել իր ռազմական գործողությունները Լիբանանում Իրանի աջակցությունները վայելող «Հեզբոլլահի» զինյալների դեմ, մինչդեռ ԱՄՆ նախագահ Դոնալդ Թրամփն ազդարարել է, որ իրանական թիրախների դեմ ամերիկա-իսրայելական համատեղ հարձակումը կարող է շարունակվել շաբաթներ: Այս մասին գրում է AlJazeera-ն։
10:22
Իսրայելական կործանիչները հարվածներ են հասցրել Բեյրութի հարավային արվարձաններին, որտեղ ավելի քան մեկ տասնյակ պայթյուններ են որոտացել լիբանանյան մայրաքաղաքում, իսկ Իսրայելի զինվորականները հայտարարել են Բեյրութի մոտակայքում «Հեզբոլլահի» բարձրաստիճան հրամանատարների թիրախավորման մասին:
Լիբանանի առողջապահության նախարարությունը հայտնել է, որ առնվազն 31 մարդ է սպանվել և 149-ը վիրավորվել Լիբանանի հարավին և Բեյրութի հարավային արվարձաններին Իսրայելի հասցրած գիշերային օդային հարվածների հետևանքով:
«Հեզբոլլահը» հաստատել է, որ հրթիռներ և անօդաչու սարքեր է արձակել Իսրայելի ուղղությամբ՝ ի պատասխան Իրանի գերագույն առաջնորդ Ալի Խամենեիի սպանության, ինչից հետո Իսրայելի պաշտպանության բանակը հայտարարել է, որ խմբավորումը կրում է լիակատար պատասխանատվություն ցանկացած էսկալացիայի համար և նախազգուշացրել է Լիբանանի հարավային ու արևելյան տասնյակ գյուղերի բնակիչներին անհապաղ տարհանվել:
Լայնածավալ պատերազմը սկսվել է փետրվարի 28-ին, երբ Միացյալ Նահանգները և Իսրայելը համատեղ զանգվածային օդային հարձակում ձեռնարկեցին Իրանի դեմ, ինչի հետևանքով՝ հարձակման առաջին ժամերին սպանվեց Իրանի գերագույն առաջնորդ Ալի Խամենեին:
Հոգևոր առաջնորդի մահից հետո Իրանը վրեժի կարմիր դրոշ բարձրացրեց ու ավելի ուժգին հարձակում սկսեց Մերձավոր Արևելքի երկրների տարածքում տեղակայված ամերիկյան բազաների և Իսրայելի դեմ։
Թեմա
Աշխարհ
Հեղինակ
Civilnet
Տեղադրություն
Իրան",civilnet.am,2026-03-02 11:07:24,1,0.95,scraper:civilnet
753e3d06-43dc-9e7d-b020-a2098624b1e8,,,"Եթե դուք ունենաք միություն, շաբաթական միջին հաշվով կկազմեք միջին հաշվով 950 դոլար:",liar-dataset,,1,0.75,translated-liar
3d3466da-e566-244e-2854-3cf9ea6fe3d4,,,"Հոլիվուդյան խմբավորումներ. մենք կսկսենք պատուհասից, եթե թուփը չհրախանա:",liar-dataset,,0,0.75,translated-liar
06f6961e-0b39-bc62-7036-797408d788b4,,,"Ֆոլդերիկ II – ը պարզապես հաստատեց, որ դա UNATI - ն էր, ոչ թե Տրոֆիմների աջակիցները, որոնք կիպրացին ։",liar-dataset,,0,0.75,translated-liar
3670f9ed-bd8f-2393-e002-0fd164a5d4ed,,,"Սենեգալ Լիբերմանի ""Հոմեական պետությունը ունի հանրային տարբերակ, որը ծածկում է իր քաղաքացիների 10000 քաղաքացիներին, որոնք ներկայացվել են իր Հանրապետության ղեկավարի կողմից:",liar-dataset,,1,0.75,translated-liar
9871a6b3-34a0-0f50-8125-93765c6bcd37,,,"Ասում են, որ հարկային բարեփոխումների օրենքում Devhelling-ի ղեկավարները հայտարարում են, որ թույլատրելի է, որ այն վերցնեն:",liar-dataset,,1,0.75,translated-liar
27c5ff64-da66-14aa-8ee3-b7953245d290,,,"$100,000 արժողությամբ պարբերագիրը այս տարի ստուգում է. ""Դուք ձեր հաջորդ հարկի վրա առաջընթաց եք ունենալու։ Հաջորդ տարի ավտոմեքենա եք վարկաքարտում, դուք ավտոմեքենա եք ունենալու։",liar-dataset,,0,0.75,translated-liar
5040271d-9263-6f76-c091-56bd5cec1031,,,"""Ուոլ Չեխիայի ընտանիքը դեռ շարունակում է մնալ""-ի սեփականատեր Դոմինգոն հայտարարում է.",liar-dataset,,0,0.75,translated-liar
b4bf4e9b-9aab-de0a-7807-552c7295211e,,,Փամփուշտը ցույց է տալիս Ջեֆրի Էպիթին եւ Կամբոջային միասին հավաքվելը:,liar-dataset,,0,0.75,translated-liar
7e9c84e2-bcb7-ad29-296f-eb773ae83ee2,,,"Վիքիփեդիի կառավարության հաշիվը ""անհավատարմեցրել էր նրանց պարտականությունները եւ միշտ բարձրաձայն չէր բարձրաձայնել"" քվեաթերթիկները, որպեսզի հեռացնեին ֆայլերը 16 ընտրություններից:",liar-dataset,,1,0.75,translated-liar
1026129cac9c3d02be61d99e72e2cf05d1df1e10,https://civilnet.am/hy/news/1002889,"Վերաարտահանման «փրփուր», TRIPP և 4 մլրդ դոլարանոց ԱԲ կենտրոն. զրույց ֆինանսների նախարարի հետ","13 փետրվարի, 17:18
Վերաարտահանման «փրփուր», TRIPP և 4 մլրդ դոլարանոց ԱԲ կենտրոն. զրույց ֆինանսների նախարարի հետ
Civilnet
Ինչո՞ւ տնտեսական աճը չի վերածվում հարկային եկամուտների, և որքա՞ն է վերաարտահանման «փրփուրի» իրական բաժինը։ Ի՞նչ ազդեցություն կունենան TRIPP ենթակառուցվածքային ծրագիրն ու 4 մլրդ դոլարանոց գերհամակարգչային կենտրոնի նախագիծը Հայաստանի ապագայի վրա, և արդյոք դեռ պահպանվո՞ւմ են սպեկուլյատիվ գործոնները։ Այս և տնտեսական այլ հարցերի շուրջ «ՍիվիլՆեթ բիզնեսի» տաղավարում Արշալույս Մղդեսյանը զրուցել է ֆինանսների նախարար Վահե Հովհաննիսյանի հետ։
Թեմա
Տնտեսություն
Բիզնես
Ֆինանսներ
Հեղինակ
Civilnet
Մեկնաբանել
0",civilnet.am,2026-02-13 17:18:17,1,0.95,scraper:civilnet
eace49b0-2275-0b9a-784d-8953dbae1a7d,,,"Պրոֆեսոր Վիրջինի Գոլդբերգը պլանավորում է կոտրել էլեկտրականությունը ""Վիրջինիան""-ից, որը չի կարող բացահայտել, թե ինչ է տեղի ունենում մի անգամ, երբ զենք է տեղի ունենում:",liar-dataset,,0,0.75,translated-liar
1b9acce6-7903-d19c-9210-8afa40e5d4ff,,,"Կոնգրես Լոս Անջելեսը, ամերիկացի հերոս Ջոն Լյուիսը, մի ամերիկացի հերոսներ կազմեց, որոնք Սարա Պաղեստինի եւ ես ինչ-որ չափով կապ ունեինք ... ամերիկյան պատմության մեջ ամենավատն էր...",liar-dataset,,1,0.75,translated-liar
01ca2d23-3d8e-bf66-2aef-08e13788bf9f,,,"Վիկտարը ցույց է տալիս Ուկրաինացի զինվորներին, որ կրակում են ռուսական հերոսների վրա:",liar-dataset,,0,0.75,translated-liar
